full_name,relative_url
MAN INDUSTRIES (I) LTD.,https://www.upstox.com/stocks/man-industries-i-ltd-share-price/INE993A01026/
MAN INFRA LTD,https://www.upstox.com/stocks/man-infra-ltd-share-price/INE949H01023/
MANKIND PHARMA LIMITED,https://www.upstox.com/stocks/mankind-pharma-limited-share-price/INE634S01028/
MANOMAY TEX INDIA LTD,https://www.upstox.com/stocks/manomay-tex-india-ltd-share-price/INE784W01015/
MANORAMA INDUSTRIES LTD,https://www.upstox.com/stocks/manorama-industries-ltd-share-price/INE00VM01036/
MANGALAM ORGANICS LIMITED,https://www.upstox.com/stocks/mangalam-organics-limited-share-price/INE370D01013/
MANUGRAPH INDIA LIMITED,https://www.upstox.com/stocks/manugraph-india-limited-share-price/INE867A01022/
VEDANT FASHIONS LIMITED,https://www.upstox.com/stocks/vedant-fashions-limited-share-price/INE825V01034/
C.E. INFO SYSTEMS LIMITED,https://www.upstox.com/stocks/c-e-info-systems-limited-share-price/INE0BV301023/
MARAL OVERSEAS LTD,https://www.upstox.com/stocks/maral-overseas-ltd-share-price/INE882A01013/
MARATHON NXTGEN REALT LTD,https://www.upstox.com/stocks/marathon-nxtgen-realt-ltd-share-price/INE182D01020/
MARCO CABLE & CONDUCTOR L,https://www.upstox.com/stocks/marco-cable-conductor-l-share-price/INE0QP001012/
MARICO LIMITED,https://www.upstox.com/stocks/marico-limited-share-price/INE196A01026/
MARINE ELECTRICAL (I) LTD,https://www.upstox.com/stocks/marine-electrical-i-ltd-share-price/INE01JE01028/
MARKSANS PHARMA LIMITED,https://www.upstox.com/stocks/marksans-pharma-limited-share-price/INE750C01026/
MARSHALL MACHINES LTD,https://www.upstox.com/stocks/marshall-machines-ltd-share-price/INE00SZ01018/
MARUTI SUZUKI INDIA LTD.,https://www.upstox.com/stocks/maruti-suzuki-india-ltd-share-price/INE585B01010/
MAS FINANCIAL SERV LTD,https://www.upstox.com/stocks/mas-financial-serv-ltd-share-price/INE348L01012/
MASK INVESTMENTS LIMITED,https://www.upstox.com/stocks/mask-investments-limited-share-price/INE885F01015/
MIRAEAMC - MASPTOP50,https://www.upstox.com/stocks/miraeamc-masptop50-share-price/INF769K01HP3/
MASTEK LTD,https://www.upstox.com/stocks/mastek-ltd-share-price/INE759A01021/
MASTER TRUST LIMITED,https://www.upstox.com/stocks/master-trust-limited-share-price/INE677D01037/
MATRIMONY.COM LIMITED,https://www.upstox.com/stocks/matrimony-com-limited-share-price/INE866R01028/
MAWANA SUGARS LIMITED,https://www.upstox.com/stocks/mawana-sugars-limited-share-price/INE636A01039/
MAX ESTATES LIMITED,https://www.upstox.com/stocks/max-estates-limited-share-price/INE03EI01018/
MAX HEALTHCARE INS LTD,https://www.upstox.com/stocks/max-healthcare-ins-ltd-share-price/INE027H01010/
MAX INDIA LIMITED,https://www.upstox.com/stocks/max-india-limited-share-price/INE0CG601016/
MAXPOSURE LIMITED,https://www.upstox.com/stocks/maxposure-limited-share-price/INE0ECC01022/
MAYUR UNIQUOTERS LTD,https://www.upstox.com/stocks/mayur-uniquoters-ltd-share-price/INE040D01038/
MAZDA LIMITED,https://www.upstox.com/stocks/mazda-limited-share-price/INE885E01034/
MAZAGON DOCK SHIPBUIL LTD,https://www.upstox.com/stocks/mazagon-dock-shipbuil-ltd-share-price/INE249Z01020/
MADHYA BHARAT AGRO P. LTD,https://www.upstox.com/stocks/madhya-bharat-agro-p-ltd-share-price/INE900L01010/
MBL INFRASTRUCTURE LTD,https://www.upstox.com/stocks/mbl-infrastructure-ltd-share-price/INE912H01013/
MADHAV COPPER LIMITED,https://www.upstox.com/stocks/madhav-copper-limited-share-price/INE813V01022/
MCLEOD RUSSEL INDIA LTD.,https://www.upstox.com/stocks/mcleod-russel-india-ltd-share-price/INE942G01012/
MULTI COMMODITY EXCHANGE,https://www.upstox.com/stocks/multi-commodity-exchange-share-price/INE745G01035/
MARVEL DECOR LIMITED,https://www.upstox.com/stocks/marvel-decor-limited-share-price/INE575Z01010/
GLOBAL HEALTH LIMITED,https://www.upstox.com/stocks/global-health-limited-share-price/INE474Q01031/
MEDI ASSIST HEALTH SER L,https://www.upstox.com/stocks/medi-assist-health-ser-l-share-price/INE456Z01021/
MEDICAMEN BIOTECH LIMITED,https://www.upstox.com/stocks/medicamen-biotech-limited-share-price/INE646B01010/
MEDICO REMEDIES LIMITED,https://www.upstox.com/stocks/medico-remedies-limited-share-price/INE630Y01024/
MEDPLUS HEALTH SERV LTD,https://www.upstox.com/stocks/medplus-health-serv-ltd-share-price/INE804L01022/
MEGASOFT LTD,https://www.upstox.com/stocks/megasoft-ltd-share-price/INE933B01012/
MEGASTAR FOODS LIMITED,https://www.upstox.com/stocks/megastar-foods-limited-share-price/INE00EM01016/
MEGATHERM INDUCTION LTD,https://www.upstox.com/stocks/megatherm-induction-ltd-share-price/INE531R01010/
MENON BEARINGS LIMITED,https://www.upstox.com/stocks/menon-bearings-limited-share-price/INE071D01033/
MIRAEAMC - METAL,https://www.upstox.com/stocks/miraeamc-metal-share-price/INF769K01LY7/
ICICIPRAMC - METALIETF,https://www.upstox.com/stocks/icicipramc-metalietf-share-price/INF109KC19W1/
METRO BRANDS LIMITED,https://www.upstox.com/stocks/metro-brands-limited-share-price/INE317I01021/
METROPOLIS HEALTHCARE LTD,https://www.upstox.com/stocks/metropolis-healthcare-ltd-share-price/INE112L01020/
MAHALAXMI FABRIC MILLS LT,https://www.upstox.com/stocks/mahalaxmi-fabric-mills-lt-share-price/INE0US801024/
MAX FINANCIAL SERV LTD,https://www.upstox.com/stocks/max-financial-serv-ltd-share-price/INE180A01020/
MANGALAM GLOBAL ENT LTD,https://www.upstox.com/stocks/mangalam-global-ent-ltd-share-price/INE0APB01024/
MAHANAGAR GAS LTD.,https://www.upstox.com/stocks/mahanagar-gas-ltd-share-price/INE002S01010/
MOHINI HEALTH&HYGIENE LTD,https://www.upstox.com/stocks/mohini-health-hygiene-ltd-share-price/INE450S01011/
MAHALAXMI RUBTECH LIMITED,https://www.upstox.com/stocks/mahalaxmi-rubtech-limited-share-price/INE112D01035/
MAHINDRA HOLIDAYS LTD,https://www.upstox.com/stocks/mahindra-holidays-ltd-share-price/INE998I01010/
MIC ELECTRONICS LTD,https://www.upstox.com/stocks/mic-electronics-ltd-share-price/INE287C01037/
MICROPRO SOFTWARE SOL L,https://www.upstox.com/stocks/micropro-software-sol-l-share-price/INE0PZK01014/
NIP IND ETF MIDCAP 150,https://www.upstox.com/stocks/nip-ind-etf-midcap-150-share-price/INF204KB1V68/
ZERODHAAMC - MID150CASE,https://www.upstox.com/stocks/zerodhaamc-mid150case-share-price/INF0R8F01059/
KOTAKMAMC - KOTAKMID50,https://www.upstox.com/stocks/kotakmamc-kotakmid50-share-price/INF174KA1IB3/
MIRAEAMC - MAM150ETF,https://www.upstox.com/stocks/miraeamc-mam150etf-share-price/INF769K01IC9/
ICICIPRAMC - ICICIM150,https://www.upstox.com/stocks/icicipramc-icicim150-share-price/INF109KC11W8/
MISHRA DHATU NIGAM LTD,https://www.upstox.com/stocks/mishra-dhatu-nigam-ltd-share-price/INE099Z01011/
DSPAMC - DSPQ50ETF,https://www.upstox.com/stocks/dspamc-dspq50etf-share-price/INF740KA1QL0/
ICICI PRUD MIDCAP SEL ETF,https://www.upstox.com/stocks/icici-prud-midcap-sel-etf-share-price/INF109KC10W0/
MIRAEAMC - MIDSMALL,https://www.upstox.com/stocks/miraeamc-midsmall-share-price/INF769K01LJ8/
MILTON INDUSTRIES LIMITED,https://www.upstox.com/stocks/milton-industries-limited-share-price/INE376Y01016/
MINDA CORPORATION LTD,https://www.upstox.com/stocks/minda-corporation-ltd-share-price/INE842C01021/
MINDPOOL TECHNOLOGIES LTD,https://www.upstox.com/stocks/mindpool-technologies-ltd-share-price/INE00RQ01019/
MINDTECK (INDIA) LIMITED,https://www.upstox.com/stocks/mindteck-india-limited-share-price/INE110B01017/
MIRC ELECTRONICS LTD,https://www.upstox.com/stocks/mirc-electronics-ltd-share-price/INE831A01028/
MIRZA INTERNATIONAL LIMIT,https://www.upstox.com/stocks/mirza-international-limit-share-price/INE771A01026/
MITCON CON & ENG SER LTD,https://www.upstox.com/stocks/mitcon-con-eng-ser-ltd-share-price/INE828O01033/
MITTAL LIFE STYLE LIMITED,https://www.upstox.com/stocks/mittal-life-style-limited-share-price/INE997Y01027/
M K PROTEINS LIMITED,https://www.upstox.com/stocks/m-k-proteins-limited-share-price/INE964W01021/
MM FORGINGS LTD,https://www.upstox.com/stocks/mm-forgings-ltd-share-price/INE227C01017/
MMP INDUSTRIES LIMITED,https://www.upstox.com/stocks/mmp-industries-limited-share-price/INE511Y01018/
MMTC LIMITED,https://www.upstox.com/stocks/mmtc-limited-share-price/INE123F01029/
KOTAKMAMC - KOTAKMNC,https://www.upstox.com/stocks/kotakmamc-kotakmnc-share-price/INF174KA1JF2/
ONE MOBIKWIK SYSTEMS LTD,https://www.upstox.com/stocks/one-mobikwik-systems-ltd-share-price/INE0HLU01028/
MOTILALAMC - MODEFENCE,https://www.upstox.com/stocks/motilalamc-modefence-share-price/INF247L01DJ0/
MODI RUBBER LTD,https://www.upstox.com/stocks/modi-rubber-ltd-share-price/INE832A01018/
MODISON LIMITED,https://www.upstox.com/stocks/modison-limited-share-price/INE737D01021/
MODERN THREADS INDIA LTD,https://www.upstox.com/stocks/modern-threads-india-ltd-share-price/INE794W01014/
MOTILALAMC - G5,https://www.upstox.com/stocks/motilalamc-g5-share-price/INF247L01AK4/
MOTILALAMC - MOHEALTH,https://www.upstox.com/stocks/motilalamc-mohealth-share-price/INF247L01BB1/
MOHIT INDUSTRIES LTD,https://www.upstox.com/stocks/mohit-industries-ltd-share-price/INE954E01012/
MOIL LIMITED,https://www.upstox.com/stocks/moil-limited-share-price/INE490G01020/
MOKSH ORNAMENTS LIMITED,https://www.upstox.com/stocks/moksh-ornaments-limited-share-price/INE514Y01020/
MEGHMANI ORGANICS LIMITED,https://www.upstox.com/stocks/meghmani-organics-limited-share-price/INE0CT101020/
MOLD-TEK TECHNOLOGIES LTD,https://www.upstox.com/stocks/mold-tek-technologies-ltd-share-price/INE835B01035/
MOLD-TEK PACKAGING LTD,https://www.upstox.com/stocks/mold-tek-packaging-ltd-share-price/INE893J01029/
MOTILALAMC - MOLOWVOL,https://www.upstox.com/stocks/motilalamc-molowvol-share-price/INF247L01BL0/
MOTILAL OS MIDCAP100 ETF,https://www.upstox.com/stocks/motilal-os-midcap100-etf-share-price/INF247L01023/
ICICIPRAMC - ICICIMOM30,https://www.upstox.com/stocks/icicipramc-icicimom30-share-price/INF109KC17C7/
MOTILAL OSWAL M50 ETF,https://www.upstox.com/stocks/motilal-oswal-m50-etf-share-price/INF247L01536/
BIRLASLAMC - MOMENTUM,https://www.upstox.com/stocks/birlaslamc-momentum-share-price/INF209KB14K7/
MOTILALAMC - MOMENTUM50,https://www.upstox.com/stocks/motilalamc-momentum50-share-price/INF247L01DK8/
MOTILALAMC - MOMOMENTUM,https://www.upstox.com/stocks/motilalamc-momomentum-share-price/INF247L01BK2/
MOTILAL OS NASDAQ100 ETF,https://www.upstox.com/stocks/motilal-os-nasdaq100-etf-share-price/INF247L01AP3/
MONARCH NETWORTH CAP LTD,https://www.upstox.com/stocks/monarch-networth-cap-ltd-share-price/INE903D01011/
MOTILALAMC - MONIFTY500,https://www.upstox.com/stocks/motilalamc-monifty500-share-price/INF247L01BU1/
MONO PHARMACARE LIMITED,https://www.upstox.com/stocks/mono-pharmacare-limited-share-price/INE0OIP01012/
MOTILALAMC - MONQ50,https://www.upstox.com/stocks/motilalamc-monq50-share-price/INF247L01AU3/
MONTE CARLO FASHIONS LTD.,https://www.upstox.com/stocks/monte-carlo-fashions-ltd-share-price/INE950M01013/
MOTILALAMC - MOQUALITY,https://www.upstox.com/stocks/motilalamc-moquality-share-price/INF247L01BH8/
MOTILALAMC - MOREALTY,https://www.upstox.com/stocks/motilalamc-morealty-share-price/INF247L01CI4/
MOREPEN LAB. LTD,https://www.upstox.com/stocks/morepen-lab-ltd-share-price/INE083A01026/
MOTILALAMC - MOSMALL250,https://www.upstox.com/stocks/motilalamc-mosmall250-share-price/INF247L01CH6/
SAMVRDHNA MTHRSN INTL LTD,https://www.upstox.com/stocks/samvrdhna-mthrsn-intl-ltd-share-price/INE775A01035/
MOTILAL OSWAL FIN LTD,https://www.upstox.com/stocks/motilal-oswal-fin-ltd-share-price/INE338I01027/
MOTISONS JEWELLERS LTD,https://www.upstox.com/stocks/motisons-jewellers-ltd-share-price/INE0FRK01020/
MOTOR & GENERAL FINANCE L,https://www.upstox.com/stocks/motor-general-finance-l-share-price/INE861B01023/
MOTILALAMC - MOVALUE,https://www.upstox.com/stocks/motilalamc-movalue-share-price/INF247L01BE5/
MOXSH OVERSEAS EDUCON LTD,https://www.upstox.com/stocks/moxsh-overseas-educon-ltd-share-price/INE0N6D01014/
MPHASIS LIMITED,https://www.upstox.com/stocks/mphasis-limited-share-price/INE356A01018/
MPS LIMITED,https://www.upstox.com/stocks/mps-limited-share-price/INE943D01017/
M P TODAY MEDIA LIMITED,https://www.upstox.com/stocks/m-p-today-media-limited-share-price/INE105Y01019/
MRF LTD,https://www.upstox.com/stocks/mrf-ltd-share-price/INE883A01011/
MRO-TEK REALTY LIMITED,https://www.upstox.com/stocks/mro-tek-realty-limited-share-price/INE398B01018/
MRPL,https://www.upstox.com/stocks/mrpl-share-price/INE103A01014/
MSP STEEL & POWER LTD.,https://www.upstox.com/stocks/msp-steel-power-ltd-share-price/INE752G01015/
MSTC LIMITED,https://www.upstox.com/stocks/mstc-limited-share-price/INE255X01014/
MOTHERSON SUMI WRNG IND L,https://www.upstox.com/stocks/motherson-sumi-wrng-ind-l-share-price/INE0FS801015/
MTAR TECHNOLOGIES LIMITED,https://www.upstox.com/stocks/mtar-technologies-limited-share-price/INE864I01014/
MT EDUCARE LTD,https://www.upstox.com/stocks/mt-educare-ltd-share-price/INE472M01018/
MAHANAGAR TELEPHONE NIGAM,https://www.upstox.com/stocks/mahanagar-telephone-nigam-share-price/INE153A01019/
MUFIN GREEN FINANCE LTD,https://www.upstox.com/stocks/mufin-green-finance-ltd-share-price/INE08KJ01020/
CREDO BRANDS MARKETING L,https://www.upstox.com/stocks/credo-brands-marketing-l-share-price/INE220Q01020/
MUKAND LTD.,https://www.upstox.com/stocks/mukand-ltd-share-price/INE304A01026/
MUKKA PROTEINS LIMITED,https://www.upstox.com/stocks/mukka-proteins-limited-share-price/INE0CG401037/
MUKTA ARTS LIMITED,https://www.upstox.com/stocks/mukta-arts-limited-share-price/INE374B01019/
MIRAEAMC - MULTICAP,https://www.upstox.com/stocks/miraeamc-multicap-share-price/INF769K01LX9/
MUNJAL AUTO IND. LTD.,https://www.upstox.com/stocks/munjal-auto-ind-ltd-share-price/INE672B01032/
MUNJAL SHOWA LTD,https://www.upstox.com/stocks/munjal-showa-ltd-share-price/INE577A01027/
MURUDESHWAR CERAMICS LTD,https://www.upstox.com/stocks/murudeshwar-ceramics-ltd-share-price/INE692B01014/
MUTHOOT CAP SERV LTD,https://www.upstox.com/stocks/muthoot-cap-serv-ltd-share-price/INE296G01013/
MUTHOOT FINANCE LIMITED,https://www.upstox.com/stocks/muthoot-finance-limited-share-price/INE414G01012/
MUTHOOT MICROFIN LIMITED,https://www.upstox.com/stocks/muthoot-microfin-limited-share-price/INE046W01019/
MANOJ VAIBHAV GEM N JEW L,https://www.upstox.com/stocks/manoj-vaibhav-gem-n-jew-l-share-price/INE0KNT01012/
M.V.K. AGRO FOOD PROD LTD,https://www.upstox.com/stocks/m-v-k-agro-food-prod-ltd-share-price/INE0SGC01015/
MANGALAM WORLDWIDE LTD,https://www.upstox.com/stocks/mangalam-worldwide-ltd-share-price/INE0JYY01011/
MY MUDRA FINCORP LIMITED,https://www.upstox.com/stocks/my-mudra-fincorp-limited-share-price/INE0RVQ01016/
NACL INDUSTRIES LIMITED,https://www.upstox.com/stocks/nacl-industries-limited-share-price/INE295D01020/
NAGARJUN FERT AND CHE LTD,https://www.upstox.com/stocks/nagarjun-fert-and-che-ltd-share-price/INE454M01024/
NAGREEKA CAP & INFR.LTD,https://www.upstox.com/stocks/nagreeka-cap-infr-ltd-share-price/INE245I01016/
NAGREEKA EXPORTS LTD.,https://www.upstox.com/stocks/nagreeka-exports-ltd-share-price/INE123B01028/
NAHAR CAP & FIN.,https://www.upstox.com/stocks/nahar-cap-fin-share-price/INE049I01012/
NAHAR INDS ENT LTD,https://www.upstox.com/stocks/nahar-inds-ent-ltd-share-price/INE289A01011/
NAHAR POLY FILMS LIMITED,https://www.upstox.com/stocks/nahar-poly-films-limited-share-price/INE308A01027/
NAHAR SPINNING MILLS LTD.,https://www.upstox.com/stocks/nahar-spinning-mills-ltd-share-price/INE290A01027/
NIPPON L I A M LTD,https://www.upstox.com/stocks/nippon-l-i-a-m-ltd-share-price/INE298J01013/
NARMADA AGROBASE LIMITED,https://www.upstox.com/stocks/narmada-agrobase-limited-share-price/INE117Z01011/
NATCO PHARMA LTD.,https://www.upstox.com/stocks/natco-pharma-ltd-share-price/INE987B01026/
NATH BIO-GENES (I) LTD,https://www.upstox.com/stocks/nath-bio-genes-i-ltd-share-price/INE448G01010/
NATIONAL ALUMINIUM CO LTD,https://www.upstox.com/stocks/national-aluminium-co-ltd-share-price/INE139A01034/
INFO EDGE (I) LTD,https://www.upstox.com/stocks/info-edge-i-ltd-share-price/INE663F01024/
NAVA LIMITED,https://www.upstox.com/stocks/nava-limited-share-price/INE725A01022/
NAVIN FLUORINE INT. LTD,https://www.upstox.com/stocks/navin-fluorine-int-ltd-share-price/INE048G01026/
NAVKAR CORPORATION LTD.,https://www.upstox.com/stocks/navkar-corporation-ltd-share-price/INE278M01019/
NAVNEET EDUCATION LTD,https://www.upstox.com/stocks/navneet-education-ltd-share-price/INE060A01024/
NAZARA TECHNOLOGIES LTD,https://www.upstox.com/stocks/nazara-technologies-ltd-share-price/INE418L01021/
NBCC (INDIA) LIMITED,https://www.upstox.com/stocks/nbcc-india-limited-share-price/INE095N01031/
N.B.I. IND. FIN. CO. LTD,https://www.upstox.com/stocks/n-b-i-ind-fin-co-ltd-share-price/INE365I01020/
NCC LIMITED,https://www.upstox.com/stocks/ncc-limited-share-price/INE868B01028/
NCL INDUSTRIES LIMITED,https://www.upstox.com/stocks/ncl-industries-limited-share-price/INE732C01016/
NAGA DHUNSERI GROUP LTD,https://www.upstox.com/stocks/naga-dhunseri-group-ltd-share-price/INE756C01015/
NANDAN DENIM LIMITED,https://www.upstox.com/stocks/nandan-denim-limited-share-price/INE875G01048/
NDL VENTURES LIMITED,https://www.upstox.com/stocks/ndl-ventures-limited-share-price/INE353A01023/
NDR AUTO COMPONENTS LTD,https://www.upstox.com/stocks/ndr-auto-components-ltd-share-price/INE07OG01012/
NDTV LTD,https://www.upstox.com/stocks/ndtv-ltd-share-price/INE155G01029/
NORTH EAST CARRY CORP LTD,https://www.upstox.com/stocks/north-east-carry-corp-ltd-share-price/INE553C01016/
NECTAR LIFESCIENCES LTD.,https://www.upstox.com/stocks/nectar-lifesciences-ltd-share-price/INE023H01027/
NELCAST LIMITED,https://www.upstox.com/stocks/nelcast-limited-share-price/INE189I01024/
NELCO LTD,https://www.upstox.com/stocks/nelco-ltd-share-price/INE045B01015/
NEOGEN CHEMICALS LIMITED,https://www.upstox.com/stocks/neogen-chemicals-limited-share-price/INE136S01016/
NESCO LTD.,https://www.upstox.com/stocks/nesco-ltd-share-price/INE317F01035/
NESTLE INDIA LIMITED,https://www.upstox.com/stocks/nestle-india-limited-share-price/INE239A01024/
TATAAML - NETF,https://www.upstox.com/stocks/tataaml-netf-share-price/INF277K015R5/
NETWEB TECH INDIA LTD,https://www.upstox.com/stocks/netweb-tech-india-ltd-share-price/INE0NT901020/
NETWORK18 MEDIA & INV LTD,https://www.upstox.com/stocks/network18-media-inv-ltd-share-price/INE870H01013/
NEULAND LAB LTD.,https://www.upstox.com/stocks/neuland-lab-ltd-share-price/INE794A01010/
NEWGEN SOFTWARE TECH LTD,https://www.upstox.com/stocks/newgen-software-tech-ltd-share-price/INE619B01017/
NEWJAISA TECHNOLOGIES LTD,https://www.upstox.com/stocks/newjaisa-technologies-ltd-share-price/INE0PW501021/
MIRAEAMC - MANXT50,https://www.upstox.com/stocks/miraeamc-manxt50-share-price/INF769K01FN2/
ICICIPRAMC - ICICINXT50,https://www.upstox.com/stocks/icicipramc-icicinxt50-share-price/INF109KC1NS5/
NEXT MEDIAWORKS LIMITED,https://www.upstox.com/stocks/next-mediaworks-limited-share-price/INE747B01016/
NATIONAL FERT. LTD,https://www.upstox.com/stocks/national-fert-ltd-share-price/INE870D01012/
NAKODA GROUP OF IND. LTD,https://www.upstox.com/stocks/nakoda-group-of-ind-ltd-share-price/INE236Y01012/
NGL FINE CHEM LIMITED,https://www.upstox.com/stocks/ngl-fine-chem-limited-share-price/INE887E01022/
NARAYANA HRUDAYALAYA LTD.,https://www.upstox.com/stocks/narayana-hrudayalaya-ltd-share-price/INE410P01011/
NHPC LTD,https://www.upstox.com/stocks/nhpc-ltd-share-price/INE848E01016/
THE NEW INDIA ASSU CO LTD,https://www.upstox.com/stocks/the-new-india-assu-co-ltd-share-price/INE470Y01017/
NRB INDUS. BEARINGS LTD.,https://www.upstox.com/stocks/nrb-indus-bearings-ltd-share-price/INE047O01014/
NIDAN LABS AND HEALTH LTD,https://www.upstox.com/stocks/nidan-labs-and-health-ltd-share-price/INE0J6L01013/
NIP IND ETF NIFTY 100,https://www.upstox.com/stocks/nip-ind-etf-nifty-100-share-price/INF204K014N5/
ICICI PRUD NIFTY 100 ETF,https://www.upstox.com/stocks/icici-prud-nifty-100-etf-share-price/INF109KC16V9/
UTIAMC - NIF10GETF,https://www.upstox.com/stocks/utiamc-nif10getf-share-price/INF789F1AZF3/
UTIAMC - NIF5GETF,https://www.upstox.com/stocks/utiamc-nif5getf-share-price/INF789F1AZE6/
UTIAMC - NIFITETF,https://www.upstox.com/stocks/utiamc-nifitetf-share-price/INF789F1AZD8/
UTIAMC - NIFMID150,https://www.upstox.com/stocks/utiamc-nifmid150-share-price/INF789F1AYX9/
KOTAK NIFTY ETF,https://www.upstox.com/stocks/kotak-nifty-etf-share-price/INF174K014P6/
DSPAMC - DSPN50ETF,https://www.upstox.com/stocks/dspamc-dspn50etf-share-price/INF740KA1CL0/
NIP IND ETF NIFTY BEES,https://www.upstox.com/stocks/nip-ind-etf-nifty-bees-share-price/INF204KB14I2/
BFAM - NIFTYBETF,https://www.upstox.com/stocks/bfam-niftybetf-share-price/INF0QA701722/
MIRAEAMC - MAN50ETF,https://www.upstox.com/stocks/miraeamc-man50etf-share-price/INF769K01EG9/
ICICI PRUD NIFTY ETF,https://www.upstox.com/stocks/icici-prud-nifty-etf-share-price/INF109K012R6/
BIRLASLAMC - NIFTYQLITY,https://www.upstox.com/stocks/birlaslamc-niftyqlity-share-price/INF209KB15K4/
NIIT LIMITED,https://www.upstox.com/stocks/niit-limited-share-price/INE161A01038/
NIIT LEARNING SYSTEMS LTD,https://www.upstox.com/stocks/niit-learning-systems-ltd-share-price/INE342G01023/
NILA INFRASTRUCTURES LTD,https://www.upstox.com/stocks/nila-infrastructures-ltd-share-price/INE937C01029/
NILA SPACES LIMITED,https://www.upstox.com/stocks/nila-spaces-limited-share-price/INE00S901012/
NILKAMAL LIMITED,https://www.upstox.com/stocks/nilkamal-limited-share-price/INE310A01015/
NINTEC SYSTEMS LIMITED,https://www.upstox.com/stocks/nintec-systems-limited-share-price/INE395U01014/
INDO-NATIONAL LIMITED,https://www.upstox.com/stocks/indo-national-limited-share-price/INE567A01028/
NIRAJ CEMENT STRUC LTD,https://www.upstox.com/stocks/niraj-cement-struc-ltd-share-price/INE368I01016/
NIRAJ ISPAT IND LTD,https://www.upstox.com/stocks/niraj-ispat-ind-ltd-share-price/INE326T01011/
NITCO LIMITED,https://www.upstox.com/stocks/nitco-limited-share-price/INE858F01012/
NITIN SPINNERS LIMITED,https://www.upstox.com/stocks/nitin-spinners-limited-share-price/INE229H01012/
NITIRAJ ENGINEERS LTD,https://www.upstox.com/stocks/nitiraj-engineers-ltd-share-price/INE439T01012/
NIVA BUPA HEALTH INS CO L,https://www.upstox.com/stocks/niva-bupa-health-ins-co-l-share-price/INE995S01015/
NKINDUSTRIES LTD,https://www.upstox.com/stocks/nkindustries-ltd-share-price/INE542C01019/
NLC INDIA LIMITED,https://www.upstox.com/stocks/nlc-india-limited-share-price/INE589A01014/
NMDC LTD.,https://www.upstox.com/stocks/nmdc-ltd-share-price/INE584A01023/
NOCIL LIMITED,https://www.upstox.com/stocks/nocil-limited-share-price/INE163A01018/
NOIDA TOLL BRIDGE CO LTD,https://www.upstox.com/stocks/noida-toll-bridge-co-ltd-share-price/INE781B01015/
NORBEN TEA &EXPORTS LTD,https://www.upstox.com/stocks/norben-tea-exports-ltd-share-price/INE369C01017/
NORTHERN ARC CAPITAL LTD,https://www.upstox.com/stocks/northern-arc-capital-ltd-share-price/INE850M01015/
NOVA AGRITECH LIMITED,https://www.upstox.com/stocks/nova-agritech-limited-share-price/INE02H701025/
TATAAML - NPBET,https://www.upstox.com/stocks/tataaml-npbet-share-price/INF277K010X4/
NETWORK PEOPLE SRV TECH L,https://www.upstox.com/stocks/network-people-srv-tech-l-share-price/INE0FFK01017/
N R AGARWAL INDS LTD,https://www.upstox.com/stocks/n-r-agarwal-inds-ltd-share-price/INE740D01017/
NRB BEARING LIMITED,https://www.upstox.com/stocks/nrb-bearing-limited-share-price/INE349A01021/
NUPUR RECYCLERS LIMITED,https://www.upstox.com/stocks/nupur-recyclers-limited-share-price/INE0JM501013/
NALWA SONS INVESTMENT LTD,https://www.upstox.com/stocks/nalwa-sons-investment-ltd-share-price/INE023A01030/
NMDC STEEL LIMITED,https://www.upstox.com/stocks/nmdc-steel-limited-share-price/INE0NNS01018/
NTPC LTD,https://www.upstox.com/stocks/ntpc-ltd-share-price/INE733E01010/
NTPC GREEN ENERGY LIMITED,https://www.upstox.com/stocks/ntpc-green-energy-limited-share-price/INE0ONG01011/
NUCLEUS SOFTWARE EXPORTS,https://www.upstox.com/stocks/nucleus-software-exports-share-price/INE096B01018/
NURECA LIMITED,https://www.upstox.com/stocks/nureca-limited-share-price/INE0DSF01015/
NUVAMA WEALTH MANAGE LTD,https://www.upstox.com/stocks/nuvama-wealth-manage-ltd-share-price/INE531F01015/
NUVOCO VISTAS CORP LTD,https://www.upstox.com/stocks/nuvoco-vistas-corp-ltd-share-price/INE118D01016/
KOTAKMAMC - KTKNV20ETF,https://www.upstox.com/stocks/kotakmamc-ktknv20etf-share-price/INF174K01Z71/
NIP IND ETF ETF NV20,https://www.upstox.com/stocks/nip-ind-etf-etf-nv20-share-price/INF204KB18I3/
ICICI PRUDENTIAL NV20 ETF,https://www.upstox.com/stocks/icici-prudential-nv20-etf-share-price/INF109KC11V0/
FSN E COMMERCE VENTURES,https://www.upstox.com/stocks/fsn-e-commerce-ventures-share-price/INE388Y01029/
ORIENTAL AROMATICS LTD,https://www.upstox.com/stocks/oriental-aromatics-ltd-share-price/INE959C01023/
ORISSA BENGAL CARRIER LTD,https://www.upstox.com/stocks/orissa-bengal-carrier-ltd-share-price/INE426Z01016/
OBEROI REALTY LIMITED,https://www.upstox.com/stocks/oberoi-realty-limited-share-price/INE093I01010/
ORIENTAL CARBN & CHEM LTD,https://www.upstox.com/stocks/oriental-carbn-chem-ltd-share-price/INE321D01016/
OCCL LIMITED,https://www.upstox.com/stocks/occl-limited-share-price/INE0PK601023/
ODIGMA CONSULTANCY SOL L,https://www.upstox.com/stocks/odigma-consultancy-sol-l-share-price/INE054301028/
